chr1	1100945	1101209
chr1	1101215	1101522
chr1	1102552	1102956
chr1	1103863	1104276
chr1	1105016	1105360
chr1	1105893	1106102
chr1	1107066	1107612
chr1	1108461	1110077
chr1	1110316	1110592
chr1	1110675	1112102
chr1	1112351	1112661
chr1	1114746	1115047
chr1	1115808	1116244
chr1	1116945	1117064
chr1	1118362	1119205
chr1	1120415	1121436
chr1	1126966	1127676
chr1	1129805	1130689
chr1	1131884	1132188
chr1	1132302	1132526
chr1	1134183	1134447
chr1	1136198	1137240
chr1	1138377	1138621
chr1	1139275	1139971
chr1	1140615	1141019
chr1	1141311	1142730
chr1	1143284	1144153
chr1	1144263	1144953
chr1	1144969	1145325
chr1	1145678	1146048
chr1	1147425	1147741
chr1	1148140	1149237
chr1	1150462	1150872
chr1	1152060	1152430
chr1	1153153	1153760
chr1	1155156	1155472
chr1	1157530	1157720
chr1	1158109	1158783
chr1	1160999	1161275
chr1	1164188	1164695
chr1	1165184	1165488
chr1	1166023	1168767
chr1	1169626	1170211
chr1	1170564	1171060
chr1	1171342	1172384
chr1	1172448	1173158
chr1	1173247	1174005
chr1	1174032	1174722
chr1	1174740	1175772
chr1	1176176	1176755
chr1	1179577	1180169
chr1	1180652	1183018
chr1	1185179	1186027
chr1	1186090	1186805
chr1	1187744	1188177
chr1	1188326	1188570
chr1	1189233	1189729
chr1	1190820	1191416
chr1	1193102	1193372
chr1	1194061	1194957
chr1	1195601	1196669
chr1	1197359	1197963
chr1	1198166	1198490
chr1	1200126	1200792
chr1	1203315	1203719
chr1	1206306	1206570
chr1	1207535	1210101
chr1	1211851	1212561
chr1	1216831	1217887
chr1	1219141	1219603
chr1	1220217	1220487
chr1	1221768	1221938
chr1	1222837	1223318
chr1	1223324	1223738
chr1	1225404	1225956
chr1	1226502	1227829
chr1	1228902	1229708
chr1	1232025	1232436
chr1	1234361	1234891
chr1	1235292	1236180
chr1	1237300	1238227
chr1	1239269	1239514
chr1	1239959	1241895
chr1	1241904	1251903
chr1	1252214	1252538
chr1	1253490	1254916
chr1	1255060	1255444
chr1	1259543	1260962
chr1	1262416	1263110
chr1	1264205	1269824
chr1	1270136	1270746
chr1	1274358	1274954
chr1	1276068	1277174
chr1	1279367	1281452
chr1	1282810	1285535
chr1	1287066	1291273
chr1	1291443	1291847
chr1	1292086	1292691
chr1	1293299	1294535
chr1	1294748	1295045
chr1	1295110	1296683
chr1	1296827	1297907
chr1	1299659	1300033
chr1	1302106	1303215
chr1	1303251	1303607
chr1	1306011	1308001
chr1	1308735	1309041
chr1	1309687	1312131
chr1	1315842	1316146
chr1	1319423	1320257
chr1	1321112	1322719
chr1	1325971	1326407
chr1	1328312	1329177
chr1	1333237	1338829
chr1	1338993	1339435
chr1	1340064	1340574
chr1	1340687	1341263
chr1	1341603	1344277
chr1	1344599	1345249
chr1	1345452	1346695
chr1	1346868	1348717
chr1	1352806	1353132
chr1	1353232	1353606
chr1	1353825	1354135
chr1	1355301	1355721
chr1	1356457	1357130
chr1	1357428	1358694
chr1	1361194	1361852
chr1	1361976	1363393
chr1	1363607	1364047
chr1	1364749	1366717
chr1	1366893	1367923
chr1	1368189	1369213
chr1	1369251	1370224
chr1	1370650	1371601
chr1	1372025	1372301
chr1	1373184	1373854
chr1	1376074	1377313
chr1	1388357	1388673
chr1	1395162	1395362
chr1	1397068	1397635
chr1	1397674	1398364
chr1	1406043	1407461
chr1	1407611	1408001
chr1	1408239	1408612
chr1	1408838	1409045
chr1	1414754	1415636
chr1	1417197	1417473
chr1	1419102	1419414
chr1	1440121	1441310
chr1	1441659	1442035
chr1	1446142	1447775
chr1	1462772	1463202
chr1	1467111	1467821
chr1	1469272	1469525
chr1	1470584	1471008
chr1	1472161	1472377
chr1	1472878	1473374
chr1	1473387	1473672
chr1	1474207	1474411
chr1	1474673	1475192
chr1	1475963	1476731
chr1	1477455	1478051
chr1	1478756	1479125
chr1	1479232	1479508
chr1	1484158	1484405
chr1	1486321	1486973
chr1	1489942	1490615
chr1	1490620	1491129
chr1	1493947	1494308
chr1	1494624	1496042
chr1	1496255	1498721
chr1	1499050	1500196
chr1	1501407	1501811
chr1	1502671	1503675
chr1	1504770	1505180
chr1	1505681	1506091
chr1	1508742	1512082
chr1	1512499	1513355
chr1	1518543	1518700
chr1	1522519	1522812
chr1	1523768	1524208
chr1	1526942	1527172
chr1	1529923	1530612
chr1	1532369	1533439
chr1	1534196	1535654
chr1	1535658	1536641
chr1	1537515	1538361
chr1	1538628	1538944
chr1	1542323	1542908
chr1	1545155	1545611
chr1	1549093	1551932
chr1	1554576	1554852
chr1	1555428	1556115
chr1	1560544	1560814
chr1	1561869	1562225
chr1	1562566	1565113
chr1	1565490	1567983
chr1	1580337	1580713
chr1	1583232	1583662
chr1	1590186	1591162
chr1	1593951	1594494
chr1	1597104	1597534
chr1	1600965	1601624
chr1	1603220	1603512
chr1	1609017	1610783
chr1	1612065	1612341
chr1	1612370	1612670
chr1	1613682	1613922
chr1	1617530	1618171
chr1	1620583	1620939
chr1	1623687	1624877
chr1	1635381	1635685
chr1	1646335	1647220
chr1	1649140	1649650
chr1	1650814	1651104
chr1	1655374	1656454
chr1	1659831	1660323
chr1	1672308	1672771
chr1	1676955	1678212
chr1	1680078	1680571
chr1	1684166	1684382
chr1	1684749	1685165
chr1	1686784	1687168
chr1	1689594	1691074
chr1	1694286	1694830
chr1	1695543	1696199
chr1	1699927	1700383
chr1	1701422	1702132
chr1	1702433	1703347
chr1	1705361	1705681
chr1	1706792	1707719
chr1	1708888	1711292
chr1	1711294	1712948
chr1	1712992	1715060
chr1	1720446	1720882
chr1	1726467	1726764
chr1	1727838	1728326
chr1	1729452	1729817
chr1	1731008	1731655
chr1	1743882	1744122
chr1	1744672	1744916
chr1	1747281	1747935
chr1	1748323	1749060
chr1	1749421	1749744
chr1	1756269	1756549
chr1	1758050	1759098
chr1	1759745	1760332
chr1	1760487	1760803
chr1	1764152	1764683
chr1	1764839	1765248
chr1	1765320	1766045
chr1	1767020	1767354
chr1	1773150	1773580
chr1	1774058	1774655
chr1	1778447	1779169
chr1	1779409	1779645
chr1	1785127	1785367
chr1	1787047	1787471
chr1	1788593	1789133
chr1	1789827	1791273
chr1	1791482	1791903
chr1	1792140	1792416
chr1	1792471	1792747
chr1	1792829	1794008
chr1	1794341	1795110
chr1	1796147	1796525
chr1	1800909	1801205
chr1	1802626	1803159
chr1	1803763	1804262
chr1	1805191	1805643
chr1	1806093	1806769
chr1	1807045	1807341
chr1	1807723	1808273
chr1	1809070	1809879
chr1	1812038	1812919
chr1	1814554	1815566
chr1	1818567	1818837
chr1	1820626	1824604
chr1	1825815	1826444
chr1	1827299	1827692
chr1	1828528	1828995
chr1	1829312	1830070
chr1	1830084	1830460
chr1	1830585	1831042
chr1	1837507	1838238
chr1	1838339	1839354
chr1	1839815	1841067
chr1	1842686	1842890
chr1	1849987	1851525
chr1	1851897	1852039
chr1	1852193	1852631
chr1	1854366	1854944
chr1	1857101	1857491
chr1	1859601	1860295
chr1	1860644	1860760
chr1	1866331	1866607
chr1	1867172	1867491
chr1	1869078	1870046
chr1	1870277	1870907
chr1	1872575	1873183
chr1	1874218	1874938
chr1	1875165	1876072
chr1	1877140	1877776
chr1	1878220	1878436
chr1	1882223	1883135
chr1	1883846	1884222
chr1	1884368	1884608
chr1	1886208	1886926
chr1	1887157	1887453
chr1	1891161	1892117
chr1	1892315	1892555
chr1	1892844	1893308
chr1	1895115	1895409
chr1	1897081	1897701
chr1	1898758	1898948
chr1	1900553	1900948
chr1	1902201	1902944
chr1	1905680	1906104
chr1	1906260	1906687
chr1	1907081	1907361
chr1	1910277	1911138
chr1	1911224	1911488
chr1	1914330	1914554
chr1	1914682	1915038
chr1	1916150	1916446
chr1	1918326	1918669
chr1	1920407	1921574
chr1	1923519	1923775
chr1	1926045	1926835
chr1	1927561	1928031
chr1	1933260	1933801
chr1	1934866	1935706
chr1	1946483	1946778
chr1	1949780	1951974
chr1	1953657	1953901
chr1	1955652	1955928
chr1	1956809	1957491
chr1	1959251	1959691
chr1	1961601	1962158
chr1	1968409	1968685
chr1	1969031	1969455
chr1	1973167	1973763
chr1	1974852	1975179
chr1	1976180	1976887
chr1	1977852	1978374
chr1	1978631	1979198
chr1	1980667	1983270
chr1	1983899	1984150
chr1	1986159	1986429
chr1	1986959	1987733
chr1	1990662	1991102
chr1	2003040	2003450
chr1	2003539	2003834
chr1	2004625	2005278
chr1	2006467	2006811
chr1	2008837	2009213
chr1	2009461	2010269
chr1	2011609	2011900
chr1	2013742	2013982
chr1	2014548	2014952
chr1	2015115	2015379
chr1	2016569	2016813
chr1	2019840	2020290
chr1	2020356	2020766
chr1	2022842	2023449
chr1	2024539	2024763
chr1	2028959	2030162
chr1	2031997	2032257
chr1	2032356	2032672
chr1	2034978	2035254
chr1	2035939	2037002
chr1	2039235	2039499
chr1	2039574	2039864
chr1	2039937	2040459
chr1	2040654	2041054
chr1	2043955	2044226
chr1	2046043	2046467
chr1	2047112	2048080
chr1	2052795	2053105
chr1	2053236	2053546
chr1	2055505	2055815
chr1	2056975	2057225
chr1	2057832	2058296
chr1	2058603	2058879
chr1	2060742	2061066
chr1	2062452	2062907
chr1	2063599	2065492
chr1	2065517	2065737
chr1	2065974	2067315
chr1	2067742	2068032
chr1	2068555	2068875
chr1	2069430	2069974
chr1	2070519	2070823
chr1	2071144	2071928
chr1	2074021	2074558
chr1	2077640	2077916
chr1	2080052	2080531
chr1	2082677	2083027
chr1	2086743	2087339
chr1	2087662	2088072
chr1	2090747	2090877
chr1	2091212	2091622
chr1	2092460	2092704
chr1	2094654	2095081
chr1	2096305	2096615
chr1	2097139	2097484
chr1	2097741	2098065
chr1	2099717	2100107
chr1	2103968	2104464
chr1	2104883	2105302
chr1	2105665	2106332
chr1	2107066	2108137
chr1	2110606	2111482
chr1	2111483	2112516
chr1	2113384	2113660
chr1	2114916	2115336
chr1	2118181	2118462
chr1	2119582	2120052
chr1	2120710	2122201
chr1	2123773	2124223
chr1	2124803	2125612
chr1	2125862	2127212
chr1	2129016	2129704
chr1	2130145	2130429
chr1	2130448	2131373
chr1	2132413	2132677
chr1	2134118	2134714
chr1	2135784	2136495
chr1	2136538	2137356
chr1	2138270	2140546
chr1	2141488	2141812
chr1	2143767	2144911
chr1	2145443	2145813
chr1	2146305	2146645
chr1	2151387	2151842
chr1	2157917	2159818
chr1	2159925	2160069
chr1	2160079	2161263
chr1	2161328	2162146
chr1	2162284	2164896
chr1	2165092	2166579
chr1	2167158	2167342
chr1	2168184	2169574
chr1	2169797	2170197
chr1	2171550	2172056
chr1	2173471	2173751
chr1	2174461	2175261
chr1	2177476	2178480
chr1	2179329	2180433
chr1	2180826	2181422
chr1	2182084	2182769
chr1	2183256	2183580
chr1	2186740	2187912
chr1	2188155	2188613
chr1	2188768	2188952
chr1	2189455	2189819
chr1	2190145	2190455
chr1	2190485	2190709
chr1	2192416	2192719
chr1	2193058	2193174
chr1	2197733	2198329
chr1	2198332	2198572
chr1	2198922	2199162
chr1	2201218	2201494
chr1	2201504	2202882
chr1	2202891	2203191
chr1	2203366	2204172
chr1	2204243	2204401
chr1	2204821	2205417
chr1	2205975	2206255
chr1	2207315	2208054
chr1	2208561	2209271
chr1	2210329	2211242
chr1	2215755	2215979
chr1	2221418	2223138
chr1	2226958	2227252
chr1	2227796	2228052
chr1	2229167	2229487
chr1	2230355	2230718
chr1	2230798	2231068
chr1	2231458	2233101
chr1	2241832	2243730
chr1	2243957	2244573
chr1	2245627	2247186
chr1	2247497	2248037
chr1	2249093	2249188
chr1	2253548	2254491
chr1	2255537	2256565
chr1	2257957	2258327
chr1	2262204	2262752
chr1	2263090	2263777
chr1	2269699	2270915
chr1	2271526	2272365
chr1	2275738	2275922
chr1	2277017	2277621
chr1	2279514	2279784
chr1	2279915	2280591
chr1	2282253	2282560
chr1	2284967	2285283
chr1	2289390	2289986
chr1	2291994	2292505
chr1	2295164	2295874
chr1	2302680	2303044
chr1	2303374	2303970
chr1	2304251	2304501
chr1	2305402	2305848
chr1	2308765	2309201
chr1	2310421	2310997
chr1	2311081	2311366
chr1	2312517	2313018
chr1	2313089	2313612
chr1	2314014	2314412
chr1	2315130	2315446
chr1	2315575	2315866
chr1	2316326	2316697
chr1	2317033	2317349
chr1	2319362	2320021
chr1	2321134	2321592
chr1	2321711	2322227
chr1	2322474	2323668
chr1	2323689	2325491
chr1	2326564	2327140
chr1	2327508	2327852
chr1	2328111	2328427
chr1	2328843	2329120
chr1	2332362	2333179
chr1	2334666	2336999
chr1	2337402	2339491
chr1	2339881	2340125
chr1	2340381	2340651
chr1	2341698	2342245
chr1	2343338	2346245
chr1	2347026	2347775
chr1	2347805	2348286
chr1	2348441	2348619
chr1	2348752	2349442
chr1	2349684	2350200
chr1	2354539	2355249
chr1	2359825	2360335
chr1	2361320	2361996
chr1	2367099	2368334
chr1	2369099	2369489
chr1	2370831	2371161
chr1	2371684	2372474
chr1	2373375	2373631
chr1	2374119	2374739
chr1	2374999	2376270
chr1	2378499	2378588
chr1	2379373	2380120
chr1	2381028	2381789
chr1	2383140	2383769
chr1	2384124	2384448
chr1	2385495	2385997
chr1	2387248	2387722
chr1	2388733	2388974
chr1	2390097	2390533
chr1	2390609	2391660
chr1	2392491	2392815
chr1	2394097	2394734
chr1	2394931	2395633
chr1	2398493	2399120
chr1	2399292	2400594
chr1	2401739	2402179
chr1	2402261	2402477
chr1	2402884	2403320
chr1	2406269	2406931
chr1	2407027	2407467
chr1	2412332	2412794
chr1	2413366	2413692
chr1	2414025	2414421
chr1	2414510	2414901
chr1	2415418	2415655
chr1	2417481	2417781
chr1	2418060	2418326
chr1	2419898	2420782
chr1	2423497	2423727
chr1	2425514	2426280
chr1	2426358	2426794
chr1	2427629	2428088
chr1	2430933	2431317
chr1	2432541	2433117
chr1	2433162	2433465
chr1	2434329	2434765
chr1	2435106	2436632
chr1	2436942	2437365
chr1	2437368	2439844
chr1	2446552	2447028
chr1	2448408	2448648
chr1	2449056	2449360
chr1	2450171	2450475
chr1	2454741	2455536
chr1	2456905	2458756
chr1	2459381	2459697
chr1	2459790	2462945
chr1	2464850	2465114
chr1	2466179	2466835
chr1	2466877	2467061
chr1	2468318	2469293
chr1	2469398	2469809
chr1	2470597	2471273
chr1	2472015	2472255
chr1	2472332	2473936
chr1	2473976	2474789
chr1	2475149	2476607
chr1	2477249	2481459
chr1	2481771	2482138
chr1	2483022	2483426
chr1	2484593	2484909
chr1	2485436	2485900
chr1	2486241	2489188
chr1	2491086	2491463
chr1	2492000	2492604
chr1	2493030	2493745
chr1	2495630	2496871
chr1	2497494	2498296
chr1	2502725	2503066
chr1	2504566	2505276
chr1	2505685	2506316
chr1	2507291	2510297
chr1	2511661	2511971
chr1	2512875	2513529
chr1	2514920	2515958
chr1	2516115	2518847
chr1	2520153	2520749
chr1	2522245	2522549
chr1	2524101	2524498
chr1	2524590	2524993
chr1	2525347	2525943
chr1	2528421	2528737
chr1	2528972	2529372
chr1	2529920	2530350
chr1	2539917	2540227
chr1	2542473	2542972
chr1	2543519	2543835
chr1	2545412	2546138
chr1	2547649	2548218
chr1	2556256	2556586
chr1	2557213	2557577
chr1	2559489	2561377
chr1	2561811	2562617
chr1	2563004	2563340
chr1	2563997	2564227
chr1	2567982	2568848
chr1	2568892	2570390
chr1	2570523	2571074
chr1	2572874	2573149
chr1	2573719	2575016
chr1	2578119	2578833
chr1	2688776	2689401
chr1	2697842	2698759
chr1	2700586	2700850
chr1	2703189	2703794
chr1	2704046	2704370
chr1	2708698	2709408
chr1	2710762	2711661
chr1	2718126	2718542
chr1	2723701	2723977
chr1	2727661	2728047
chr1	2730500	2730635
chr1	2735165	2735475
chr1	2736084	2736444
chr1	2736807	2736910
chr1	2738499	2738943
chr1	2742395	2742671
chr1	2743378	2743642
chr1	2744399	2745136
chr1	2746554	2747030
chr1	2751015	2751805
chr1	2752990	2753586
chr1	2754450	2754726
chr1	2756812	2757549
chr1	2761034	2761744
chr1	2762541	2762745
chr1	2764631	2764895
chr1	2767141	2767411
chr1	2767588	2767828
chr1	2775295	2775555
chr1	2775937	2776734
chr1	2778443	2778680
chr1	2784389	2784813
chr1	2787660	2788334
chr1	2791115	2791405
chr1	2792438	2793267
chr1	2793363	2793563
chr1	2805055	2805335
chr1	2809890	2810486
chr1	2812793	2813423
chr1	2813468	2813778
chr1	2817276	2817576
chr1	2824978	2825388
chr1	2827903	2828821
chr1	2829813	2830152
chr1	2831322	2831599
chr1	2832107	2832417
chr1	2832835	2833079
chr1	2833542	2833738
chr1	2838559	2839400
chr1	2845304	2845528
chr1	2848179	2848839
chr1	2856580	2857290
chr1	2857456	2858132
chr1	2861285	2861595
chr1	2862847	2863167
chr1	2863801	2864098
chr1	2869879	2870155
chr1	2870257	2870998
chr1	2874280	2874990
chr1	2878642	2879302
chr1	2885141	2885450
chr1	2901925	2902775
chr1	2905611	2906207
chr1	2908487	2908711
chr1	2910927	2911637
chr1	2915087	2915427
chr1	2923946	2924874
chr1	2925414	2926090
chr1	2929031	2929507
chr1	2933166	2933762
chr1	2936725	2937115
chr1	2939357	2940017
chr1	2940559	2941023
chr1	2942581	2943177
chr1	2946597	2947193
chr1	2954120	2954647
chr1	2955758	2955989
chr1	2959093	2959357
chr1	2971200	2971456
chr1	2976771	2977030
chr1	2977567	2978015
chr1	2979764	2981165
chr1	2982679	2983293
chr1	2983796	2986056
chr1	2986131	2986990
chr1	2987078	2988283
chr1	2988529	2990878
chr1	2991437	2991672
chr1	3002451	3003326
chr1	3020727	3021179
chr1	3021516	3021645
chr1	3021914	3022514
chr1	3024528	3025238
chr1	3028259	3028509
chr1	3029705	3029957
chr1	3030597	3031227
chr1	3031601	3032356
chr1	3034343	3034735
chr1	3036381	3036813
chr1	3037983	3038273
chr1	3041515	3041755
chr1	3043672	3044142
chr1	3046785	3047219
chr1	3047277	3047387
chr1	3048949	3049205
chr1	3050288	3050624
chr1	3051024	3052244
chr1	3053118	3053414
chr1	3055355	3055579
chr1	3056606	3057266
chr1	3063025	3063375
chr1	3064866	3065110
chr1	3070597	3071193
chr1	3074922	3075246
chr1	3081003	3081259
chr1	3087029	3088100
chr1	3089005	3089431
chr1	3091005	3091415
chr1	3097399	3098651
chr1	3103008	3103668
chr1	3109389	3109760
chr1	3114358	3114798
chr1	3115272	3115948
chr1	3117286	3117882
chr1	3129014	3129433
chr1	3130226	3130696
chr1	3132655	3132914
chr1	3133249	3133559
chr1	3135768	3136420
chr1	3137846	3138122
chr1	3138221	3139105
chr1	3140853	3141513
chr1	3143644	3143988
chr1	3145903	3146288
chr1	3154162	3154472
chr1	3154563	3155304
chr1	3157454	3157884
chr1	3159937	3160227
chr1	3164092	3164436
chr1	3164988	3165504
chr1	3166468	3167066
chr1	3167626	3168059
chr1	3168658	3168887
chr1	3174253	3174757
chr1	3177989	3178185
chr1	3182475	3182758
chr1	3183492	3183768
chr1	3185548	3187719
chr1	3188187	3188377
chr1	3194045	3194641
chr1	3200344	3200948
chr1	3201911	3202267
chr1	3208609	3209287
chr1	3209583	3210460
chr1	3218302	3219012
chr1	3220825	3221421
chr1	3223074	3223404
chr1	3224708	3224952
chr1	3227268	3227624
chr1	3229455	3230668
chr1	3230965	3231561
chr1	3231961	3232217
chr1	3233154	3233470
chr1	3234042	3234360
chr1	3236314	3239100
chr1	3239717	3240377
chr1	3241168	3241312
chr1	3243133	3243839
chr1	3244912	3245304
chr1	3247338	3247778
chr1	3249183	3249584
chr1	3249588	3249788
chr1	3251518	3252417
chr1	3252760	3253710
chr1	3254433	3254743
chr1	3254816	3255119
chr1	3256906	3257583
chr1	3259383	3260093
chr1	3260700	3261381
chr1	3265778	3266091
chr1	3266225	3266702
chr1	3267387	3267731
chr1	3268526	3269374
chr1	3269503	3269973
chr1	3272329	3272927
chr1	3273119	3273359
chr1	3273413	3273721
chr1	3273748	3274018
chr1	3275967	3276880
chr1	3279121	3279855
chr1	3280570	3280701
chr1	3281080	3281333
chr1	3282215	3282812
chr1	3283260	3283614
chr1	3285613	3285983
chr1	3286430	3286696
chr1	3291551	3292147
chr1	3294269	3294493
chr1	3297126	3297342
chr1	3301281	3301525
chr1	3303758	3304168
chr1	3306054	3306373
chr1	3308341	3308612
chr1	3309427	3310952
chr1	3316398	3316614
chr1	3318520	3319375
chr1	3319867	3320829
chr1	3321250	3321846
chr1	3323284	3323608
chr1	3325126	3325792
chr1	3326266	3326450
chr1	3326504	3327169
chr1	3330580	3331017
chr1	3333543	3334256
chr1	3335888	3336949
chr1	3339143	3339567
chr1	3339792	3340560
chr1	3341091	3341704
chr1	3342487	3342963
chr1	3345082	3345458
chr1	3345930	3346370
chr1	3347770	3348402
chr1	3348998	3349604
chr1	3358115	3358483
chr1	3360453	3360678
chr1	3360953	3361064
chr1	3366569	3367974
chr1	3368646	3369027
chr1	3369120	3369320
chr1	3369617	3372212
chr1	3373166	3375153
chr1	3375890	3377833
chr1	3377842	3378448
chr1	3379038	3379382
chr1	3380399	3380839
chr1	3382340	3382730
chr1	3384882	3385172
chr1	3387330	3389020
chr1	3389694	3389938
chr1	3390132	3390469
chr1	3390533	3390968
chr1	3392423	3393170
chr1	3393838	3394928
chr1	3395889	3396873
chr1	3396932	3397890
chr1	3398468	3399600
chr1	3400228	3401049
chr1	3407621	3408220
chr1	3408305	3408762
chr1	3409389	3409927
chr1	3411214	3411909
chr1	3412387	3413071
chr1	3416870	3417275
chr1	3418088	3420443
chr1	3420591	3421511
chr1	3423107	3423205
chr1	3426598	3427343
chr1	3427534	3427778
chr1	3432614	3433187
chr1	3433310	3433880
chr1	3434699	3435154
chr1	3436596	3436820
chr1	3437361	3437686
chr1	3439508	3439878
chr1	3441330	3441754
chr1	3445756	3446277
chr1	3446827	3448480
chr1	3450013	3450445
chr1	3450853	3451177
chr1	3453054	3453632
chr1	3455182	3455350
chr1	3456303	3457126
chr1	3457419	3457923
chr1	3458417	3459006
chr1	3459283	3460640
chr1	3462177	3462521
chr1	3462563	3462973
chr1	3463660	3464415
chr1	3464636	3465214
chr1	3467906	3468176
chr1	3468345	3468604
chr1	3469837	3470369
chr1	3471356	3472148
chr1	3474704	3474952
chr1	3474992	3475526
chr1	3481771	3482163
chr1	3483058	3483494
chr1	3486774	3487090
chr1	3487345	3487605
chr1	3487736	3488332
chr1	3489858	3490326
chr1	3491877	3492789
chr1	3493821	3494206
chr1	3494679	3495006
chr1	3495567	3496357
chr1	3497912	3498228
chr1	3501589	3501981
chr1	3502480	3503259
chr1	3503677	3504746
chr1	3504989	3505300
chr1	3506778	3507468
chr1	3508060	3508399
chr1	3509972	3510297
chr1	3510411	3510615
chr1	3511379	3512169
chr1	3513385	3513661
chr1	3514178	3514583
chr1	3514679	3515109
chr1	3515888	3516264
chr1	3516924	3517520
chr1	3520793	3522205
chr1	3524730	3525040
chr1	3525410	3526130
chr1	3526932	3528234
chr1	3528728	3528944
chr1	3529019	3529615
chr1	3529789	3530948
chr1	3531329	3531645
chr1	3531664	3532339
chr1	3535349	3536163
chr1	3537294	3537557
chr1	3537675	3538349
chr1	3539166	3539370
chr1	3539647	3539963
chr1	3540536	3542880
chr1	3544297	3544707
chr1	3544933	3545330
chr1	3546524	3547171
chr1	3555341	3555668
chr1	3559284	3559640
chr1	3563131	3563727
chr1	3565889	3570403
chr1	3571201	3571511
chr1	3571806	3572150
chr1	3572510	3573802
chr1	3574900	3574990
chr1	3577151	3577671
chr1	3579378	3579865
chr1	3580572	3582275
chr1	3582394	3583583
chr1	3583703	3584299
chr1	3585201	3586017
chr1	3587230	3587826
chr1	3588076	3589282
chr1	3589466	3591163
chr1	3591505	3592097
chr1	3592658	3592974
